school1,major_data,job,class1,class2,class3,class4,count_class,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,previous_class_8,previous_class_count,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participation,onedayclass_topic,completed,major_type
56,False,대학생,7,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,사회과학 예체능,취업,4.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,없음,SQLD 정보처리기사,A._금융_/_보험_직무 H._마케터_/_영업관리,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),오프라인,10명_내외의_강의_리스너와_1명의_현직자,질문하기_편할_것_같다,삼성SDS_넷마블,"K._금융_및_보험업,_M._전문,_과학_및_기술_서비스업,_N._사업시설_관리,_사업_지원_및_임대_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,0.0,True
44,True,대학생,6,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,5,1,IT_(컴퓨터_공학_포함),취업,4.0,개인,1.0,B._데이터_분석가,ADsP SQLD,빅데이터_분석_기사 정보처리기사,D._소프트웨어_개발자,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적당한_인원이_좋다고_생각해서,대기업_(삼성_SK_등),"M._전문,_과학_및_기술_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등),1.0,False
23,False,직장인,1,,,,1,False,내국인,지인_추천,혼자_공부하기_어려워서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,사회과학,이직,8.0,개인,2.0,G._PM/서비스_기획자,없음,정보처리기사,F._PM_/_서비스_기획자,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),...,온라인,...,...,............,P._교육_서비스업,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등),0.0,False
24,False,대학생,4,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,교육학,대학원_진학,5.0,개인,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 D._인공지능_전문가,없음,빅데이터_분석_기사 정보처리기사 구글_애널리스트,B._기획_/_전략_/_경영_직무 D._소프트웨어_개발자 G._자연과학계열_연구자,시니어_(10년차_~),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),해외_기업_(빅테크),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,다양한_의견을_들을_수_있기_때문에_더_좋지_않을까_생각합니다,sk하이닉스,"M._전문,_과학_및_기술_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용,0.0,False
15,False,대학생,4,,,,1,False,내국인,지인_추천,현직자의_강의를_듣고_싶어서,공모전_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,8.0,팀,1.0,B._데이터_분석가,없음,빅데이터_분석_기사,D._소프트웨어_개발자,주니어_(0~3년차),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적당한규모라서,삼성,"E._수도,_하수_및_폐기물_처리,_원료_재생업",False,Python_응용,1.0,True
83,False,대학생,1,,,,1,False,내국인,에브리타임,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,경제통상학,취업,4.0,개인,3.0,B._데이터_분석가,없음,ADsP SQLD 빅데이터_분석_기사,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,적은_인원이_집중하기_유리하다,kb국민은행,K._금융_및_보험업,False,Python_응용 머신러닝_/_딥러닝_응용,1.0,False
6,True,대학생,4,,,,1,False,내국인,지인_추천,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,사회과학,취업,6.0,개인,4.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,SQLD,ADsP 빅데이터_분석_기사 정보처리기사 태블로_관련_자격증,B._기획_/_전략_/_경영_직무,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),스타트업_C-level,온라인,100명_이상의_리스너와_10명_이상의_현직자,"한번에_여러명의_상황,의견을_들어볼수있어서",신한은행,K._금융_및_보험업,False,Python_응용 SQL_응용,0.0,True
53,False,대학생,7,13.0,,,2,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,4,1,경영학,취업,5.0,개인,2.0,C._데이터_사이언티스트 D._인공지능_전문가,구글_애널리스트,SQLD 빅데이터_분석_기사 태블로_관련_자격증,A._금융_/_보험_직무,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,100명_이상의_리스너와_10명_이상의_현직자,"인원이_많더라도_온라인에는_제약이_없기_때문,_현직자_강의_횟수가_더_중요하다고_생각한다.",삼성증권_미래에셋증권_등등,K._금융_및_보험업,False,SQL_응용 웹_크롤링,1.0,False
62,True,대학생,2,,,,1,False,내국인,인스타그램,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함) 공학_(컴퓨터_공학_제외),대학원_진학,4.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사 구글_애널리스트,A._금융_/_보험_직무 C._MD D._소프트웨어_개발자 E._UI/UX_디자이너,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,다양한_현직자분들을_한번에_모두_접하는_것보다_많지_않은_인원들이_1명의_현직자에게_강의를_듣는게_몰입도가_높을_것_같습니다,구글,"J._정보통신업,_K._금융_및_보험업,_M._전문,_과학_및_기술_서비스업,_S._협회_및_단체,_수리_및_기타_개인_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,False
53,True,취준생,8,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,8.0,팀,2.0,B._데이터_분석가,없음,빅데이터_분석_기사,A._금융_/_보험_직무,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적절한_수의_인원인것_같다,SKT,C._제조업,False,머신러닝_/_딥러닝_응용,0.0,False
69,True,대학생,4,5.0,,,2,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,6.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 D._인공지능_전문가 E._소프트웨어_개발자,없음,정보처리기사,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,현직자가_많아야_다양한_얘기를_들을_수_있다.,네이버,"J._정보통신업,_P._교육_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등) 웹_크롤링,0.0,False
1,True,대학생,6,,,,1,False,내국인,지인_추천,혼자_공부하기_어려워서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,사회과학,취업,6.0,팀,2.0,B._데이터_분석가,없음,ADsP SQLD,B._기획_/_전략_/_경영_직무,시니어_(10년차_~),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),국내_대기업_IT_계열_(금융__제조_...),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,커뮤니케이션을_위해서,통계청,J._정보통신업,False,머신러닝_/_딥러닝_응용,1.0,True
1,True,대학생,13,,,,1,False,내국인,인스타그램,시간적으로_부담이_없어서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,사회과학,취업,4.0,팀,2.0,B._데이터_분석가 C._데이터_사이언티스트,없음,ADsP 빅데이터_분석_기사 정보처리기사,D._소프트웨어_개발자 F._PM_/_서비스_기획자,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,현직자_분들_간의_디테일적인_차이를_알아볼_수_있어서,쿠팡,T._가구_내_고용활동_및_달리_분류되지_않은_자가_소비_생산활동,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,1.0,True
15,False,대학생,5,,,,1,False,내국인,에브리타임,시간적으로_부담이_없어서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,사회과학,취업,8.0,팀,2.0,Hr,없음,ADsP SQLD 태블로_관련_자격증,B._기획_/_전략_/_경영_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,100명_이상의_리스너와_10명_이상의_현직자,온라인이면_많이들어도_상관없고_다양한_관점을_들어보고_맆어서,Sk_삼성_등_대기업_계열사,"C._제조업,_G._도매_및_소매업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) SQL_응용,0.0,False
0,False,대학생,4,,,,1,False,내국인,에브리타임,BDA_학회원만의_혜택을_누리고_싶어서(현직자_강연_잡_페스티벌_기업연계_공모전_등),프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,,취업,,팀,1.0,B._데이터_분석가 I._마케터,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사 태블로_관련_자격증 구글_애널리스트,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,너무_많으면_집중이_어려워서_,모르겠습니다,K._금융_및_보험업,False,데이터_시각화_(Matplotlib__Seaborn_등),0.0,
56,True,대학생,5,6.0,,,2,False,내국인,지인_추천,학회_가입_시_코딩_테스트_면접_등을_보지_않아서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,교육학,취업,4.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 G._PM/서비스_기획자 I._마케터,구글_애널리스트,ADsP SQLD 빅데이터_분석_기사,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 C._MD F._PM_/_서비스_기획자,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,10명_이상의_현직자가_강의를_하면_다_집중하지_못할_것_같아서_한번에_할_때_한_명씩_하는_게_좋을_것_같습니다.,금융기업,"J._정보통신업,_K._금융_및_보험업,_P._교육_서비스업",False,머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,1.0,False
2,True,대학생,7,,,,1,False,내국인,"대외활동_사이트(링커리어,_캠퍼스픽,_캠퍼즈,_위비티_등)",큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,자연과학,취업,4.0,팀,3.0,A._데이터_엔지니어 C._데이터_사이언티스트,ADsP,SQLD 빅데이터_분석_기사 정보처리기사 태블로_관련_자격증,D._소프트웨어_개발자 G._자연과학계열_연구자,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,오프라인_규모가_30명_정도는_되어야_다양한_질문이_나옴,LG_C&S,"M._전문,_과학_및_기술_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,True
38,True,대학생,7,11.0,,,2,False,내국인,에브리타임,혼자_공부하기_어려워서,공모전_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,5.0,팀,3.0,B._데이터_분석가,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사,D._소프트웨어_개발자 E._UI/UX_디자이너,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,너무_적으면_강의를_들을_기회가_적을_것_같아서,삼성,"M._전문,_과학_및_기술_서비스업,_Q._보건업_및_사회복지_서비스업,_R._예술,_스포츠_및_여가관련_서비스업,_U._국제_및_외국기관",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등),1.0,False
41,True,대학생,11,,,,1,False,내국인,지인_추천,시간적으로_부담이_없어서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,자연과학 경영학,취업,8.0,팀,5.0,B._데이터_분석가 C._데이터_사이언티스트 D._인공지능_전문가 I._마케터,없음,SQLD 빅데이터_분석_기사 정보처리기사,H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,인원이_적으면_내가_참여할_수_있는_기회도_줄_것_같음,없음,K._금융_및_보험업,False,"머신러닝_/_딥러닝_응용 SQL_응용 태블로,파워비아이_",0.0,True
13,False,대학생,1,2.0,,,2,False,내국인,에브리타임,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,경영학 사회과학,취업,4.0,개인,3.0,B._데이터_분석가 C._데이터_사이언티스트 I._마케터,없음,ADsP,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),해외_기업_(빅테크),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,다양한_경험과_생각들을_들어보고_싶기_때문에_다인원_강의를_선택함,슈나이더_일렉트릭,"K._금융_및_보험업,_R._예술,_스포츠_및_여가관련_서비스업,_U._국제_및_외국기관",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등),0.0,True
